ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
115,Belfast,Super Rare,Royal Navy,CL,88,Light,32,686,33,55,64,28,0,3,67,35,0,0,55
116,Arethusa,Rare,Royal Navy,CL,69,Light,32,482,29,61,50,29,0,2,69,28,0,0,58
117,Galatea,Rare,Royal Navy,CL,26,Light,32,482,29,61,50,29,0,2,69,22,0,0,58
118,Aurora,Elite,Royal Navy,CL,84,Light,32,497,30,63,52,29,0,3,72,26,0,0,59
179,Yuubari,Elite,Sakura Empire,CL,53,Light,35,369,24,58,51,31,0,2,67,20,0,0,48
182,Nagara,Normal,Sakura Empire,CL,36,Light,36,493,26,52,52,31,0,2,64,20,0,0,50
183,Isuzu,Rare,Sakura Empire,CL,33,Light,36,550,22,65,41,29,0,2,65,24,0,0,50
184,Natori,Elite,Sakura Empire,CL,43,Light,36,494,27,58,54,31,0,3,67,34,0,0,50
185,Yura,Elite,Sakura Empire,CL,40,Light,36,496,27,57,54,31,0,3,67,34,0,0,50
186,Kinu,Elite,Sakura Empire,CL,52,Light,36,494,27,57,54,31,0,3,66,30,0,0,50
187,Abukuma,Normal,Sakura Empire,CL,43,Light,36,493,26,52,52,31,0,2,64,22,0,0,50
188,Mogami,Elite,Sakura Empire,CL,14,Medium,29,686,37,35,34,14,0,3,69,11,0,0,51
189,Mikuma,Elite,Sakura Empire,CL,13,Medium,29,686,37,35,35,14,0,3,69,11,0,0,51
238,Königsberg,Normal,Iron Blood,CL,42,Light,32,578,28,63,51,29,0,2,64,25,0,0,51
239,Karlsruhe,Normal,Iron Blood,CL,39,Light,32,578,28,63,51,29,0,2,64,21,0,0,51
240,Köln,Normal,Iron Blood,CL,62,Light,32,578,28,63,51,29,0,2,64,25,0,0,51
241,Leipzig,Rare,Iron Blood,CL,67,Light,32,601,27,66,50,29,0,2,68,24,0,0,53
257,Yat Sen,Elite,Dragon Empery,CL,64,Light,19,328,22,66,0,24,0,3,67,13,0,0,50
258,Ning Hai,Elite,Dragon Empery,CL,51,Light,23,345,27,54,43,26,0,3,67,18,0,0,52
259,Ping Hai,Elite,Dragon Empery,CL,47,Light,21,340,27,48,43,25,0,3,67,18,0,0,53
262,Avrora,Super Rare,Northern Parliament,CL,55,Medium,19,585,19,30,41,24,0,3,55,14,0,0,45
303,Richmond,Normal,Eagle Union,CL,69,Light,35,554,26,53,38,30,0,2,67,22,0,0,52
304,Honolulu,Rare,Eagle Union,CL,50,Light,32,595,30,58,0,28,0,2,66,24,0,0,54
305,St. Louis,Elite,Eagle Union,CL,65,Light,32,620,32,60,0,28,0,3,68,24,0,0,57
308,Sendai,Rare,Sakura Empire,CL,42,Light,35,434,28,52,63,29,0,2,68,26,0,0,52
309,Jintsuu,Elite,Sakura Empire,CL,38,Light,35,447,29,53,65,29,0,3,70,24,0,0,52
310,Naka,Rare,Sakura Empire,CL,53,Light,35,434,28,54,65,29,0,2,68,25,0,0,52
321,Agano,Elite,Sakura Empire,CL,21,Light,35,540,27,61,66,29,0,3,62,19,0,0,51
322,Noshiro,Super Rare,Sakura Empire,CL,55,Light,35,560,32,63,70,29,0,3,66,23,0,0,59
324,Sakawa,Super Rare,Sakura Empire,CL,74,Light,35,576,31,63,71,32,0,3,66,24,0,0,60
327,Fiji,Rare,Royal Navy,CL,11,Light,32,617,29,48,50,29,0,2,67,28,0,0,59
328,Jamaica,Rare,Royal Navy,CL,67,Light,32,625,29,62,50,29,0,2,67,30,0,0,58
329,Montpelier,Super Rare,Eagle Union,CL,72,Light,32,760,31,63,0,30,0,3,71,25,0,0,56
330,Denver,Elite,Eagle Union,CL,69,Light,32,751,29,61,0,30,0,3,68,24,0,0,55
335,Little Bel,Elite,Royal Navy,CL,89,Light,32,558,29,53,61,28,0,3,68,36,0,0,55
349,Émile Bertin,Elite,Iris Libre,CL,67,Light,34,548,30,51,51,30,0,3,64,35,0,0,57
360,Memphis,Rare,Eagle Union,CL,67,Light,35,565,27,55,39,30,0,2,68,20,0,0,52
361,Newcastle,Rare,Royal Navy,CL,78,Light,32,637,27,66,53,29,0,2,66,20,0,0,55
366,Concord,Rare,Eagle Union,CL,67,Light,35,565,27,55,40,30,0,2,68,20,0,0,52
371,Sirius,Super Rare,Royal Navy,CL,70,Light,32,647,28,74,30,28,0,3,67,40,0,0,58
372,Curacoa,Rare,Royal Navy,CL,24,Light,29,510,25,29,0,26,0,2,67,13,0,0,58
373,Curlew,Rare,Royal Navy,CL,45,Light,29,477,24,33,0,26,0,2,70,13,0,0,57
390,Lena,Elite,Eagle Union,CL,33,Light,32,558,31,60,0,28,0,3,68,26,0,0,59
391,Clevelad,Elite,Eagle Union,CL,71,Light,32,628,30,61,0,30,0,3,66,24,0,0,54
392,Li'l Sandy,Elite,Eagle Union,CL,85,Light,32,555,24,84,30,28,0,3,67,47,0,0,58
393,Swiftsure,Super Rare,Royal Navy,CL,44,Light,32,650,30,57,69,28,0,3,70,36,0,0,56
404,San Juan,Rare,Eagle Union,CL,77,Light,32,605,24,83,29,28,0,2,66,45,0,0,58
405,Birmingham,Elite,Eagle Union,CL,48,Light,32,730,31,62,0,29,0,3,68,24,0,0,58
408,Black Prince,Elite,Royal Navy,CL,58,Light,32,623,26,72,28,28,0,3,66,36,0,0,58
420,Cleveland µ,Elite,Eagle Union,CL,71,Light,32,669,30,61,0,30,0,3,69,24,0,0,56
421,Sheffield µ,Elite,Royal Navy,CL,78,Light,32,615,28,67,55,29,0,3,67,21,0,0,55
423,Glasgow,Rare,Royal Navy,CL,81,Light,32,637,28,65,51,29,0,2,63,24,0,0,54
428,Biloxi,Elite,Eagle Union,CL,68,Light,32,751,28,61,0,30,0,3,69,24,0,0,58
434,Pamiat' Merkuria,Elite,Northern Parliament,CL,88,Medium,23,531,15,27,26,27,0,3,51,13,0,0,47
435,Kirov,Super Rare,Northern Parliament,CL,52,Light,36,710,34,65,55,36,0,3,69,37,0,0,54
436,Chapayev,Super Rare,Northern Parliament,CL,68,Light,33,758,32,63,0,30,0,3,72,36,0,0,56
445,Reno,Super Rare,Eagle Union,CL,52,Light,32,646,27,93,36,28,0,3,70,50,0,0,58
448,Marblehead,Rare,Eagle Union,CL,55,Light,35,565,25,54,45,30,0,2,68,20,0,0,52
454,Jeanne d'Arc,Super Rare,Iris Libre,CL,83,Light,25,554,28,52,49,17,0,3,67,36,0,0,60
456,La Galissonnière,Elite,Vichya Dominion,CL,35,Light,31,599,32,58,52,29,0,3,65,35,0,0,58
463,Hermione,Super Rare,Royal Navy,CL,58,Light,32,647,29,73,32,28,0,3,71,46,0,0,55
476,Dido µ,Super Rare,Royal Navy,CL,85,Light,32,677,27,82,33,28,0,3,71,41,0,0,57
486,Nürnberg,Elite,Iron Blood,CL,80,Light,32,655,33,77,57,28,0,3,70,24,0,0,53
493,Ying Swei,Elite,Dragon Empery,CL,20,Medium,20,426,13,24,43,24,0,2,51,17,0,0,53
494,Chao Ho,Elite,Dragon Empery,CL,20,Medium,20,442,13,24,43,24,0,2,51,17,0,0,53
495,Penelope,Elite,Royal Navy,CL,52,Light,32,497,29,63,52,29,0,3,71,28,0,0,58
498,Murmansk,Elite,Northern Parliament,CL,65,Light,35,581,29,55,48,30,0,3,70,31,0,0,52
501,Duca degli Abruzzi,Super Rare,Sardegna Empire,CL,85,Light,35,760,29,71,60,31,0,3,66,23,0,0,59
514,Boise,Elite,Eagle Union,CL,70,Light,32,612,31,62,0,28,0,3,69,24,0,0,56
525,Magdeburg,Super Rare,Iron Blood,CL,50,Light,36,630,35,72,58,31,0,3,75,36,0,0,55
530,Charybdis,Super Rare,Royal Navy,CL,51,Light,32,673,25,83,34,28,0,3,71,43,0,0,57
531,Hai Tien,Elite,Dragon Empery,CL,31,Medium,24,522,19,30,47,26,0,3,55,19,0,0,54
532,Hai Chi,Elite,Dragon Empery,CL,62,Medium,24,521,17,31,48,26,0,3,55,19,0,0,54
547,Emden,Super Rare,Iron Blood,CL,85,Light,23,639,29,56,54,26,0,3,74,22,0,0,56
548,Elbing,Elite,Iron Blood,CL,30,Light,27,580,23,54,39,29,0,3,73,19,0,0,51
551,Bellona,Elite,Royal Navy,CL,56,Light,32,654,27,79,30,28,0,3,66,34,0,0,59
557,Enterprise (Royal Navy),Elite,Royal Navy,CL,83,Light,33,603,28,65,53,30,0,3,68,34,0,0,58
559,Giuseppe Garibaldi,Super Rare,Sardegna Empire,CL,88,Light,35,749,33,70,60,31,0,3,66,23,0,0,62
577,Kuybyshev,Super Rare,Northern Parliament,CL,73,Light,33,748,33,63,0,30,0,3,72,36,0,0,57
584,Scylla,Super Rare,Royal Navy,CL,56,Light,32,677,27,84,33,28,0,3,71,41,0,0,59
588,Voroshilov,Super Rare,Northern Parliament,CL,52,Light,36,749,27,77,36,39,0,3,69,37,0,0,54
592,Regensburg,Super Rare,Iron Blood,CL,46,Light,36,630,32,72,61,31,0,3,75,36,0,0,55
598,Marseillaise,Super Rare,Vichya Dominion,CL,46,Light,31,622,32,61,53,29,0,3,71,36,0,0,57
603,Guichen,Super Rare,Iris Libre,CL,50,Light,33,638,35,72,56,30,0,3,70,37,0,0,62
609,Houston II,Super Rare,Eagle Union,CL,80,Light,32,760,31,72,0,30,0,3,71,25,0,0,56
622,Chi An,Elite,Dragon Empery,CL,20,Medium,20,410,14,23,43,24,0,3,53,17,0,0,54
631,Liverpool,Elite,Royal Navy,CL,60,Light,32,687,29,60,52,28,0,3,66,34,0,0,54
635,Noshiro µ,Super Rare,Sakura Empire,CL,55,Light,35,529,33,63,72,29,0,3,66,20,0,0,60
638,Boise µ,Elite,Eagle Union,CL,70,Light,32,612,30,62,0,28,0,3,68,24,0,0,57
657,Fargo,Super Rare,Eagle Union,CL,75,Light,32,760,32,65,0,30,0,3,72,25,0,0,57
661,Watarase,Super Rare,Sakura Empire,CL,50,Light,37,601,34,64,71,30,0,3,68,23,0,0,60
662,Ayase,Elite,Sakura Empire,CL,38,Light,35,447,29,53,65,29,0,3,70,24,0,0,52
671,Duisburg,Super Rare,Iron Blood,CL,54,Light,36,630,33,72,60,31,0,3,75,36,0,0,55
675,Hai Yung,Elite,Dragon Empery,CL,45,Medium,20,513,17,29,47,25,0,3,57,18,0,0,54
681,Bartolomeo Colleoni,Elite,Sardegna Empire,CL,35,Light,37,505,28,68,57,31,0,3,66,22,0,0,60
683,Santa Fe,Super Rare,Eagle Union,CL,75,Light,32,760,32,72,0,30,0,3,71,25,0,0,56
686,De Zeven Provinciën,Super Rare,Kingdom of Tulipa,CL,85,Light,32,725,31,76,50,31,0,3,78,26,0,0,57
688,Oleg,Elite,Northern Parliament,CL,70,Medium,23,668,15,32,26,27,0,3,53,13,0,0,47
690,Cleopatra,Super Rare,Royal Navy,CL,68,Light,32,647,29,84,34,32,0,3,71,46,0,0,61
692,Trinidad,Elite,Royal Navy,CL,10,Light,32,648,31,52,53,30,0,3,70,30,0,0,55
702,Duguay-Trouin,Elite,Iris Libre,CL,80,Light,33,523,33,56,62,28,0,3,70,34,0,0,55
10001,Neptune (Neptunia),Elite,Neptunia,CL,73,Light,31,588,28,57,54,28,0,3,63,29,0,0,54
10005,Purple Heart,Super Rare,Neptunia,CL,87,Light,31,637,31,59,58,29,0,3,66,31,0,0,54
10033,Rurutie,Super Rare,Utawarerumono,CL,66,Light,32,700,28,51,46,31,0,3,62,25,0,0,56
10064,Misaki,Super Rare,Venus Vacation,CL,89,Light,33,677,31,62,0,30,0,3,72,37,0,0,56
10067,Monica,Elite,Venus Vacation,CL,88,Light,32,652,27,68,54,29,0,3,67,21,0,0,55
10071,Haruka Amami,Super Rare,The Idolmaster,CL,83,Light,32,670,30,68,68,28,0,3,71,36,0,0,55
10081,Rikka Takarada,Super Rare,SSSS,CL,55,Light,35,758,33,74,70,30,0,3,71,40,0,0,55
10083,Hass,Elite,SSSS,CL,55,Light,33,595,26,65,53,30,0,3,66,35,0,0,56
10091,Reisalin Stout,Super Rare,Atelier Ryza,CL,66,Light,35,740,27,72,71,30,0,3,73,40,0,0,56
10101,Asuka,Super Rare,Senran Kagura,CL,90,Light,32,608,33,72,67,32,0,3,71,36,0,0,54
10113,Momo Belia Deviluke,Super Rare,To LOVE-Ru,CL,80,Light,32,716,32,70,68,28,0,3,71,36,0,0,57
10132,Isla von Duerer,Super Rare,Atelier Yumia,CL,65,Light,32,738,34,68,64,35,0,3,71,36,0,0,56
20001,Neptune,Priority,Royal Navy,CL,0,Light,33,815,32,69,67,28,0,7,60,37,0,0,54
20007,Seattle,Priority,Eagle Union,CL,0,Light,33,924,33,70,0,28,0,7,57,37,0,0,54
20015,Mainz,Priority,Iron Blood,CL,0,Medium,25,925,31,67,36,15,0,7,67,29,0,0,44
20023,Plymouth,Decisive,Royal Navy,CL,0,Light,31,930,36,63,75,29,0,8,66,37,0,0,60
20025,Harbin,Priority,Dragon Empery,CL,0,Light,33,624,28,78,69,61,0,7,71,36,0,0,57
20029,Shimanto,Priority,Sakura Empire,CL,0,Light,34,916,33,86,81,30,0,7,57,36,0,0,57
20037,Bayard,Priority,Iris Libre,CL,0,Light,34,829,33,70,69,37,0,7,75,36,0,0,55
20041,Dmitri Donskoi,Priority,Northern Parliament,CL,0,Light,36,820,33,72,58,39,0,7,71,36,0,0,57
30003,Helena META,Super Rare,META,CL,33,Light,33,719,32,80,0,22,0,7,72,36,0,0,47
30011,Memphis META,Elite,META,CL,67,Light,35,581,28,57,40,23,0,6,70,20,0,0,39
30018,Sheffield META,Elite,META,CL,78,Light,32,652,30,66,56,25,0,6,70,22,0,0,43
30020,La Galissonnière META,Elite,META,CL,35,Light,31,583,35,58,59,29,0,6,65,35,0,0,46
30025,Jintsuu META,Super Rare,META,CL,38,Light,35,518,32,61,62,23,0,7,75,25,0,0,42
30028,Kirov META,Super Rare,META,CL,52,Light,37,710,38,65,56,27,0,7,69,37,0,0,41
30030,Pamiat' Merkuria META,Super Rare,META,CL,88,Medium,23,611,26,40,36,25,0,7,53,14,0,0,38
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
