ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
552,Little Cheshire,Elite,Royal Navy,CA,0,Medium,27,4419,249,395,195,64,0,11,142,0,0,0,124
560,Bolzano,Elite,Sardegna Empire,CA,46,Light,28,4413,232,225,159,70,0,11,170,0,0,0,118
568,Little Spee,Elite,Iron Blood,CA,36,Medium,22,4302,299,154,220,54,0,11,174,0,0,0,125
575,Northampton II,Super Rare,Eagle Union,CA,80,Medium,26,4654,255,293,0,57,0,12,187,0,0,0,136
586,Kursk,Super Rare,Northern Parliament,CA,10,Light,30,4777,279,126,212,65,0,12,187,0,0,0,154
597,Gorizia,Super Rare,Sardegna Empire,CA,85,Medium,26,4942,252,226,0,57,0,12,175,0,0,0,118
600,Suffren,Elite,Iris Libre,CA,69,Medium,25,4011,245,256,249,57,0,11,181,0,0,0,131
605,Unzen,Ultra Rare,Sakura Empire,CA,70,Medium,24,4683,295,226,297,79,0,14,190,0,0,0,142
616,Guam,Ultra Rare,Eagle Union,CB,51,Medium,26,7652,297,449,0,53,0,15,170,0,0,0,137
619,Louisville,Elite,Eagle Union,CA,85,Light,26,3445,266,219,0,53,0,11,174,0,0,0,130
632,Devonshire,Elite,Royal Navy,CA,75,Light,25,3580,229,220,217,67,0,11,168,0,0,0,114
634,Prinz Eugen µ,Super Rare,Iron Blood,CA,78,Medium,25,6183,283,178,237,61,0,12,185,0,0,0,130
640,Friedrich Carl,Super Rare,Iron Blood,CA,50,Medium,26,5958,297,244,255,66,0,12,182,0,0,0,134
643,Brennus,Super Rare,Iris Libre,CA,50,Medium,26,5230,285,247,223,68,0,12,197,0,0,0,140
654,Dupleix,Elite,Vichya Dominion,CA,60,Medium,25,4035,246,257,246,57,0,11,182,0,0,0,132
655,Pittsburgh,Super Rare,Eagle Union,CA,72,Medium,26,5021,254,331,0,56,0,12,184,0,0,0,136
674,Chien Wu,Super Rare,Dragon Empery,CA,54,Medium,28,4136,145,115,257,73,0,12,156,0,0,0,161
693,Little Anchorage,Elite,Eagle Union,CA,0,Medium,26,6029,245,219,207,64,0,11,156,0,0,0,128
697,Little Ägir,Elite,Iron Blood,CB,0,Heavy,26,6524,233,209,167,44,0,11,139,0,0,0,108
700,Duquesne,Elite,Iris Libre,CA,77,Light,27,3493,258,238,179,79,0,11,190,0,0,0,137
10002,Noire,Elite,Neptunia,CA,83,Medium,27,3827,237,178,199,65,0,11,165,0,0,0,128
10006,Black Heart,Super Rare,Neptunia,CA,83,Medium,27,4061,250,192,218,67,0,12,169,0,0,0,128
10031,Kuon,Super Rare,Utawarerumono,CA,90,Medium,28,4138,237,174,198,54,0,12,160,0,0,0,134
10042,Elegant Kizuna AI,Super Rare,KizunaAI,CA,66,Medium,28,5019,255,224,0,55,0,12,174,0,0,0,134
10055,Nakiri Ayame,Elite,Hololive,CA,65,Light,26,4167,234,197,0,49,0,11,173,0,0,0,109
10063,Kasumi (Venus Vacation),Super Rare,Venus Vacation,CA,85,Medium,28,4846,263,224,216,94,0,12,174,0,0,0,133
10074,Azusa Miura,Super Rare,The Idolmaster,CA,91,Medium,26,5237,240,211,0,65,0,12,174,0,0,0,131
10084,Namiko,Elite,SSSS,CA,55,Medium,24,4016,237,208,215,39,0,11,179,0,0,0,128
10085,Yume Minami,Super Rare,SSSS,CA,55,Medium,25,5237,248,246,0,74,0,12,186,0,0,0,150
10094,Lila Decyrus,Elite,Atelier Ryza,CA,46,Medium,24,4201,272,207,253,72,0,11,179,0,0,0,124
10096,Kala Ideas,Super Rare,Atelier Ryza,CB,59,Medium,22,6593,278,229,0,37,0,13,163,0,0,0,125
10102,Ikaruga,Super Rare,Senran Kagura,CA,93,Medium,28,4321,270,199,228,82,0,12,174,0,0,0,136
10107,Yūyaki,Elite,Senran Kagura,CA,90,Light,28,4089,232,189,0,76,0,11,168,0,0,0,125
10111,Lala Satalin Deviluke,Super Rare,To LOVE-Ru,CA,89,Medium,28,5237,258,246,0,71,0,12,186,0,0,0,151
20003,Ibuki,Priority,Sakura Empire,CA,0,Medium,28,4793,270,194,289,86,0,13,187,0,0,0,136
20005,Roon,Priority,Iron Blood,CA,0,Medium,26,5920,283,233,215,78,0,13,171,0,0,0,125
20006,Saint Louis,Priority,Iris Libre,CA,0,Medium,26,5363,276,248,226,80,0,13,190,0,0,0,137
20010,Azuma,Decisive,Sakura Empire,CB,0,Medium,27,7541,307,226,0,50,0,16,170,0,0,0,125
20013,Cheshire,Priority,Royal Navy,CA,0,Medium,27,5141,282,409,208,76,0,13,156,0,0,0,130
20014,Drake,Decisive,Royal Navy,CA,0,Medium,26,5668,289,289,245,75,0,15,139,0,0,0,145
20018,Anchorage,Priority,Eagle Union,CA,0,Medium,26,6256,252,227,215,80,0,13,163,0,0,0,148
20020,Ägir,Decisive,Iron Blood,CB,0,Heavy,26,7877,282,252,202,52,0,16,168,0,0,0,130
20027,Brest,Decisive,Iris Libre,CB,0,Medium,24,7354,299,254,0,50,0,16,190,0,0,0,128
20031,Hindenburg,Decisive,Iron Blood,CA,0,Medium,25,5899,313,232,256,80,0,15,174,0,0,0,145
20035,Napoli,Decisive,Sardegna Empire,CA,0,Heavy,28,7143,288,258,220,74,0,15,182,0,0,0,153
20042,Gouden Leeuw,Decisive,Kingdom of Tulipa,CA,0,Medium,26,7087,307,455,0,80,0,15,179,0,0,0,150
30013,Trento META,Elite,META,CA,42,Light,29,3663,238,192,174,72,0,12,165,0,0,0,118
30023,Algérie META,Super Rare,META,CA,50,Medium,25,5162,286,245,229,61,0,13,199,0,0,0,138
30034,Foch META,Elite,META,CA,45,Medium,26,4030,245,250,261,58,0,12,179,0,0,0,133
30035,Wichita META,Super Rare,META,CA,70,Light,26,3848,290,232,0,50,0,13,187,0,0,0,139
30042,Admiral Hipper META,Super Rare,META,CA,66,Medium,26,5472,261,197,196,66,0,13,182,0,0,0,133
30043,Bolzano META,Elite,META,CA,46,Medium,29,5106,237,237,171,76,0,12,176,0,0,0,131
3044,Portland (Retrofit),Elite,Eagle Union,CA,78,Medium,26,5355,234,260,0,79,0,10,170,0,,,125
3119,London (Retrofit),Super Rare,Royal Navy,CA,62,Light,25,3841,233,297,223,82,0,11,165,0,,,136
3120,Shropshire (Retrofit),Elite,Royal Navy,CA,75,Light,25,3741,273,208,245,67,0,10,165,0,,,116
3122,Suffolk (Retrofit),Elite,Royal Navy,CA,72,Light,25,3754,273,208,245,65,0,10,165,0,,,116
3125,York (Retrofit),Super Rare,Royal Navy,CA,15,Medium,25,3916,286,258,193,92,0,11,191,0,,,130
3126,Exeter (Retrofit),Super Rare,Royal Navy,CA,49,Medium,25,3945,266,258,193,72,0,11,191,0,,,150
3188,Mogami (Retrofit),Super Rare,Sakura Empire,CA,14,Medium,28,4624,264,233,202,80,0,11,188,0,,,129
3190,Furutaka (Retrofit),Rare,Sakura Empire,CA,34,Medium,31,3719,245,176,235,75,0,9,168,0,,,111
3191,Kako (Retrofit),Rare,Sakura Empire,CA,34,Medium,31,3719,245,176,235,75,0,9,168,0,,,111
3197,Nachi (Retrofit),Elite,Sakura Empire,CA,58,Medium,34,5500,226,208,195,78,0,10,168,0,,,125
