ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
329,Montpelier,Super Rare,Eagle Union,CL,72,Light,32,4361,170,334,0,106,0,11,194,104,0,0,163
330,Denver,Elite,Eagle Union,CL,69,Light,32,4307,157,321,0,106,0,10,186,100,0,0,161
335,Little Bel,Elite,Royal Navy,CL,89,Light,32,3232,159,283,324,110,0,10,186,148,0,0,160
349,Émile Bertin,Elite,Iris Libre,CL,67,Light,34,3185,161,272,273,134,0,10,173,144,0,0,170
360,Memphis,Rare,Eagle Union,CL,67,Light,35,3301,146,295,212,116,0,9,185,82,0,0,151
361,Newcastle,Rare,Royal Navy,CL,78,Light,32,3688,145,347,285,115,0,9,179,84,0,0,160
366,Concord,Rare,Eagle Union,CL,67,Light,35,3301,146,295,215,116,0,9,185,82,0,0,151
371,Sirius,Super Rare,Royal Navy,CL,70,Light,32,3744,151,385,161,111,0,11,182,164,0,0,169
372,Curacoa,Rare,Royal Navy,CL,24,Light,29,2981,134,154,0,106,0,9,182,53,0,0,168
373,Curlew,Rare,Royal Navy,CL,45,Light,29,2789,128,179,0,106,0,9,190,53,0,0,166
390,Lena,Elite,Eagle Union,CL,33,Light,32,3246,167,316,0,104,0,10,186,107,0,0,172
391,Clevelad,Elite,Eagle Union,CL,71,Light,32,3601,162,323,0,108,0,10,181,100,0,0,158
392,Li'l Sandy,Elite,Eagle Union,CL,85,Light,32,3226,131,434,161,109,0,10,182,192,0,0,168
393,Swiftsure,Super Rare,Royal Navy,CL,44,Light,32,3796,163,304,365,110,0,11,190,148,0,0,163
404,San Juan,Rare,Eagle Union,CL,77,Light,32,3517,129,429,157,109,0,9,179,186,0,0,168
405,Birmingham,Elite,Eagle Union,CL,48,Light,32,4189,168,327,0,108,0,10,185,99,0,0,169
408,Black Prince,Elite,Royal Navy,CL,58,Light,32,3608,142,377,153,111,0,10,179,148,0,0,169
420,Cleveland µ,Elite,Eagle Union,CL,71,Light,32,3837,162,323,0,110,0,10,189,100,0,0,163
421,Sheffield µ,Elite,Royal Navy,CL,78,Light,32,3559,153,351,295,115,0,10,182,87,0,0,160
423,Glasgow,Rare,Royal Navy,CL,81,Light,32,3688,151,344,273,115,0,9,172,99,0,0,157
428,Biloxi,Elite,Eagle Union,CL,68,Light,32,4307,151,323,0,110,0,10,187,100,0,0,168
434,Pamiat' Merkuria,Elite,Northern Parliament,CL,88,Medium,23,3060,83,145,142,100,0,10,139,55,0,0,136
435,Kirov,Super Rare,Northern Parliament,CL,52,Light,36,4075,182,344,296,126,0,11,187,154,0,0,158
436,Chapayev,Super Rare,Northern Parliament,CL,68,Light,33,4352,171,334,0,107,0,11,195,147,0,0,163
445,Reno,Super Rare,Eagle Union,CL,52,Light,32,3756,148,479,196,109,0,11,190,203,0,0,168
448,Marblehead,Rare,Eagle Union,CL,55,Light,35,3301,135,286,245,116,0,9,185,82,0,0,151
454,Jeanne d'Arc,Super Rare,Iris Libre,CL,83,Light,25,3223,152,276,264,91,0,11,182,148,0,0,178
456,La Galissonnière,Elite,Vichya Dominion,CL,35,Light,31,3484,172,309,279,131,0,10,176,146,0,0,172
463,Hermione,Super Rare,Royal Navy,CL,58,Light,32,3744,159,381,173,110,0,11,193,187,0,0,160
476,Dido µ,Super Rare,Royal Navy,CL,85,Light,32,3921,148,424,178,111,0,11,193,168,0,0,166
486,Nürnberg,Elite,Iron Blood,CL,80,Light,32,3811,176,403,304,112,0,10,192,101,0,0,158
493,Ying Swei,Elite,Dragon Empery,CL,20,Medium,20,2443,70,130,232,81,0,9,139,72,0,0,155
494,Chao Ho,Elite,Dragon Empery,CL,20,Medium,20,2538,70,128,232,81,0,9,139,72,0,0,155
495,Penelope,Elite,Royal Navy,CL,52,Light,32,2914,159,334,279,115,0,10,193,117,0,0,170
498,Murmansk,Elite,Northern Parliament,CL,65,Light,35,3396,157,293,261,116,0,10,190,128,0,0,151
501,Duca degli Abruzzi,Super Rare,Sardegna Empire,CL,85,Light,35,4361,159,371,320,110,0,11,181,97,0,0,172
514,Boise,Elite,Eagle Union,CL,70,Light,32,3561,165,327,0,103,0,10,189,100,0,0,163
525,Magdeburg,Super Rare,Iron Blood,CL,50,Light,36,3664,187,377,313,123,0,11,204,147,0,0,164
530,Charybdis,Super Rare,Royal Navy,CL,51,Light,32,3898,137,430,185,111,0,11,193,176,0,0,166
531,Hai Tien,Elite,Dragon Empery,CL,31,Medium,24,2997,101,161,255,86,0,10,150,79,0,0,158
532,Hai Chi,Elite,Dragon Empery,CL,62,Medium,24,2991,93,168,261,86,0,10,150,79,0,0,162
547,Emden,Super Rare,Iron Blood,CL,85,Light,23,3719,157,299,289,107,0,11,201,91,0,0,167
548,Elbing,Elite,Iron Blood,CL,30,Light,27,3372,126,289,212,116,0,10,200,81,0,0,152
551,Bellona,Elite,Royal Navy,CL,56,Light,32,3789,146,410,163,111,0,10,179,140,0,0,172
557,Enterprise (Royal Navy),Elite,Royal Navy,CL,83,Light,33,3538,151,342,286,117,0,10,186,141,0,0,170
559,Giuseppe Garibaldi,Super Rare,Sardegna Empire,CL,88,Light,35,4301,179,368,320,110,0,11,181,97,0,0,178
577,Kuybyshev,Super Rare,Northern Parliament,CL,73,Light,33,4293,176,331,0,107,0,11,196,147,0,0,166
584,Scylla,Super Rare,Royal Navy,CL,56,Light,32,3921,148,436,178,111,0,11,193,168,0,0,172
588,Voroshilov,Super Rare,Northern Parliament,CL,52,Light,36,4378,148,400,196,144,0,11,187,154,0,0,157
592,Regensburg,Super Rare,Iron Blood,CL,46,Light,36,3664,172,377,327,123,0,11,204,147,0,0,164
598,Marseillaise,Super Rare,Vichya Dominion,CL,46,Light,31,3616,175,321,286,131,0,11,193,147,0,0,169
603,Guichen,Super Rare,Iris Libre,CL,50,Light,33,3709,190,377,300,134,0,11,192,152,0,0,183
609,Houston II,Super Rare,Eagle Union,CL,80,Light,32,4361,170,377,0,110,0,11,194,104,0,0,163
622,Chi An,Elite,Dragon Empery,CL,20,Medium,20,2355,76,121,234,81,0,10,145,72,0,0,157
631,Liverpool,Elite,Royal Navy,CL,60,Light,32,3905,156,317,281,111,0,10,179,141,0,0,157
635,Noshiro µ,Super Rare,Sakura Empire,CL,55,Light,35,3098,179,334,381,119,0,11,179,82,0,0,175
638,Boise µ,Elite,Eagle Union,CL,70,Light,32,3561,163,329,0,103,0,10,186,100,0,0,166
657,Fargo,Super Rare,Eagle Union,CL,75,Light,32,4364,173,343,0,106,0,11,196,105,0,0,166
661,Watarase,Super Rare,Sakura Empire,CL,50,Light,37,3518,185,339,375,123,0,11,184,97,0,0,175
662,Ayase,Elite,Sakura Empire,CL,38,Light,35,2615,156,285,337,124,0,10,192,99,0,0,151
671,Duisburg,Super Rare,Iron Blood,CL,54,Light,36,3664,179,377,323,123,0,11,204,147,0,0,164
675,Hai Yung,Elite,Dragon Empery,CL,45,Medium,20,2942,91,156,252,83,0,10,156,76,0,0,157
681,Bartolomeo Colleoni,Elite,Sardegna Empire,CL,35,Light,37,2900,151,358,304,110,0,10,179,92,0,0,172
683,Santa Fe,Super Rare,Eagle Union,CL,75,Light,32,4361,173,377,0,106,0,11,194,104,0,0,163
686,De Zeven Provinciën,Super Rare,Kingdom of Tulipa,CL,85,Light,32,4497,168,397,270,100,0,11,212,107,0,0,163
688,Oleg,Elite,Northern Parliament,CL,70,Medium,23,4145,83,171,142,100,0,10,145,55,0,0,136
690,Cleopatra,Super Rare,Royal Navy,CL,68,Light,32,4012,159,436,182,112,0,11,193,187,0,0,178
692,Trinidad,Elite,Royal Navy,CL,10,Light,32,4022,168,276,283,107,0,10,192,123,0,0,160
702,Duguay-Trouin,Elite,Iris Libre,CL,80,Light,33,3246,179,299,330,140,0,10,192,141,0,0,157
10001,Neptune (Neptunia),Elite,Neptunia,CL,73,Light,31,3430,152,302,289,114,0,10,171,121,0,0,158
10005,Purple Heart,Super Rare,Neptunia,CL,87,Light,31,3694,166,312,309,116,0,11,179,128,0,0,158
10033,Rurutie,Super Rare,Utawarerumono,CL,66,Light,32,4106,150,274,248,100,0,11,169,105,0,0,163
10064,Misaki,Super Rare,Venus Vacation,CL,89,Light,33,3882,168,326,0,106,0,11,195,153,0,0,163
10067,Monica,Elite,Venus Vacation,CL,88,Light,32,3774,148,356,292,114,0,10,182,87,0,0,160
10071,Haruka Amami,Super Rare,The Idolmaster,CL,83,Light,32,4019,163,359,360,110,0,11,192,147,0,0,161
10081,Rikka Takarada,Super Rare,SSSS,CL,55,Light,35,4547,179,386,369,117,0,11,192,163,0,0,159
10083,Hass,Elite,SSSS,CL,55,Light,33,3569,140,341,286,116,0,10,179,142,0,0,162
10091,Reisalin Stout,Super Rare,Atelier Ryza,CL,66,Light,35,4437,144,378,375,117,0,11,199,163,0,0,162
10101,Asuka,Super Rare,Senran Kagura,CL,90,Light,32,3647,179,375,356,108,0,11,192,147,0,0,155
10113,Momo Belia Deviluke,Super Rare,To LOVE-Ru,CL,80,Light,32,4297,171,367,361,96,0,11,192,147,0,0,164
10132,Isla von Duerer,Super Rare,Atelier Yumia,CL,65,Light,32,4576,182,359,343,120,0,11,193,148,0,0,161
20001,Neptune,Priority,Royal Navy,CL,0,Light,33,4637,172,363,352,98,0,12,164,152,0,0,158
20007,Seattle,Priority,Eagle Union,CL,0,Light,33,5257,178,365,0,97,0,12,156,155,0,0,157
20015,Mainz,Priority,Iron Blood,CL,0,Medium,25,5262,168,353,193,75,0,12,182,120,0,0,128
20023,Plymouth,Decisive,Royal Navy,CL,0,Light,31,5553,194,334,391,100,0,14,179,153,0,0,178
20025,Harbin,Priority,Dragon Empery,CL,0,Light,33,3583,150,406,363,183,0,12,193,147,0,0,167
20029,Shimanto,Priority,Sakura Empire,CL,0,Light,34,5255,169,446,426,94,0,12,156,147,0,0,163
20037,Bayard,Priority,Iris Libre,CL,0,Light,34,4760,178,367,361,116,0,12,204,147,0,0,161
20041,Dmitri Donskoi,Priority,Northern Parliament,CL,0,Light,36,4705,176,377,309,122,0,12,193,147,0,0,167
30003,Helena META,Super Rare,META,CL,33,Light,33,4181,175,414,0,95,0,12,195,156,0,0,184
30011,Memphis META,Elite,META,CL,67,Light,35,3381,150,303,216,98,0,11,190,89,0,0,151
30018,Sheffield META,Elite,META,CL,78,Light,32,3791,161,349,300,106,0,11,190,98,0,0,166
30020,La Galissonnière META,Elite,META,CL,35,Light,31,3408,187,309,315,122,0,11,176,154,0,0,178
30025,Jintsuu META,Super Rare,META,CL,38,Light,35,3033,174,323,402,113,0,12,204,109,0,0,162
30028,Kirov META,Super Rare,META,CL,52,Light,37,4222,207,343,300,109,0,12,187,163,0,0,158
30030,Pamiat' Merkuria META,Super Rare,META,CL,88,Medium,23,3524,140,214,193,104,0,12,144,57,0,0,148
3033,Helena (Retrofit),Super Rare,Eagle Union,CL,33,Light,32,3844,181,406,0,103,0,10,191,109,,,190
3035,Juneau (Retrofit),Elite,Eagle Union,CL,18,Light,32,3757,129,492,207,109,0,9,184,217,,,168
3036,San Diego (Retrofit),Ultra Rare,Eagle Union,CL,85,Light,32,3996,182,559,168,109,0,11,210,201,,,168
3104,Leander (Retrofit),Rare,Royal Navy,CL,44,Light,32,3487,196,321,305,124,0,8,177,125,,,145
3105,Achilles (Retrofit),Elite,Royal Navy,CL,54,Light,32,3214,213,295,359,111,0,9,180,128,,,148
3106,Ajax (Retrofit),Elite,Royal Navy,CL,74,Light,32,3214,213,295,359,111,0,9,180,128,,,148
3179,Yuubari (Retrofit),Super Rare,Sakura Empire,CL,53,Light,35,2342,161,332,286,120,0,8,202,84,,,160
3183,Isuzu (Retrofit),Elite,Sakura Empire,CL,33,Light,36,3454,120,393,230,115,0,9,176,134,,,160
3186,Kinu (Retrofit),Super Rare,Sakura Empire,CL,52,Light,36,3126,158,319,354,120,0,10,186,123,,,150
3187,Abukuma (Retrofit),Rare,Sakura Empire,CL,43,Light,36,3131,160,278,344,128,0,8,178,92,,,145
3239,Karlsruhe (Retrofit),Rare,Iron Blood,CL,39,Light,32,3612,172,349,318,122,0,8,180,87,,,153
3240,Köln (Retrofit),Rare,Iron Blood,CL,62,Light,32,3612,172,349,318,122,0,8,180,105,,,153
3241,Leipzig (Retrofit),Elite,Iron Blood,CL,67,Light,32,3735,168,387,325,117,0,9,191,99,,,158
3257,Yat Sen (Retrofit),Super Rare,Dragon Empery,CL,64,Light,19,2124,175,382,0,106,0,10,187,55,,,146
3258,Ning Hai (Retrofit),Super Rare,Dragon Empery,CL,51,Light,23,2192,201,304,234,120,0,10,187,76,,,152
3259,Ping Hai (Retrofit),Super Rare,Dragon Empery,CL,47,Light,21,2160,201,272,234,118,0,10,187,76,,,155
3308,Sendai (Retrofit),Elite,Sakura Empire,CL,42,Light,35,2780,170,276,392,124,0,9,191,107,,,151
3309,Jintsuu (Retrofit),Super Rare,Sakura Empire,CL,38,Light,35,2855,176,300,402,124,0,10,197,99,,,151
3349,Émile Bertin (Retrofit),Super Rare,Iris Libre,CL,67,Light,34,3425,191,327,298,134,0,10,178,144,,,175
3361,Newcastle (Retrofit),Elite,Royal Navy,CL,78,Light,32,3928,175,387,285,115,0,9,194,84,,,165
3372,Curacoa (Retrofit),Elite,Royal Navy,CL,24,Light,29,3221,174,199,0,106,0,9,182,53,,,173
3373,Curlew (Retrofit),Elite,Royal Navy,CL,45,Light,29,3029,168,224,0,106,0,9,190,53,,,171
3434,Pamiat' Merkuria (Retrofit),Super Rare,Northern Parliament,CL,88,Medium,23,3300,128,195,162,100,0,10,139,55,,,146
