ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
10002,Noire,Elite,Neptunia,CA,83,Medium,27,655,44,33,37,12,0,3,61,0,0,0,44
10006,Black Heart,Super Rare,Neptunia,CA,83,Medium,27,698,46,36,40,13,0,4,62,0,0,0,44
10031,Kuon,Super Rare,Utawarerumono,CA,90,Medium,28,708,44,33,37,11,0,4,59,0,0,0,46
10042,Elegant Kizuna AI,Super Rare,KizunaAI,CA,66,Medium,28,809,47,42,0,19,0,4,64,0,0,0,46
10055,Nakiri Ayame,Elite,Hololive,CA,65,Light,26,672,43,37,0,9,0,3,64,0,0,0,37
10063,Kasumi (Venus Vacation),Super Rare,Venus Vacation,CA,85,Medium,28,781,49,42,40,18,0,4,64,0,0,0,46
10074,Azusa Miura,Super Rare,The Idolmaster,CA,91,Medium,26,873,44,39,0,17,0,4,64,0,0,0,45
10084,Namiko,Elite,SSSS,CA,55,Medium,24,670,44,39,40,8,0,3,66,0,0,0,44
10085,Yume Minami,Super Rare,SSSS,CA,55,Medium,25,873,46,46,0,20,0,4,69,0,0,0,52
10094,Lila Decyrus,Elite,Atelier Ryza,CA,46,Medium,24,701,51,39,47,19,0,3,66,0,0,0,43
10096,Kala Ideas,Super Rare,Atelier Ryza,CB,59,Medium,22,1099,52,43,0,7,0,4,60,0,0,0,43
10102,Ikaruga,Super Rare,Senran Kagura,CA,93,Medium,28,697,50,37,42,14,0,4,64,0,0,0,47
10107,Yūyaki,Elite,Senran Kagura,CA,90,Light,28,659,43,35,0,12,0,3,62,0,0,0,43
10111,Lala Satalin Deviluke,Super Rare,To LOVE-Ru,CA,89,Medium,28,873,48,46,0,10,0,4,69,0,0,0,52
20003,Ibuki,Priority,Sakura Empire,CA,0,Medium,28,824,51,36,54,10,0,7,69,0,0,0,47
20005,Roon,Priority,Iron Blood,CA,0,Medium,26,1041,53,43,40,9,0,7,63,0,0,0,43
20006,Saint Louis,Priority,Iris Libre,CA,0,Medium,26,943,52,46,42,10,0,7,70,0,0,0,47
20010,Azuma,Decisive,Sakura Empire,CB,0,Medium,27,1291,58,42,0,11,0,9,62,0,0,0,43
20013,Cheshire,Priority,Royal Navy,CA,0,Medium,27,888,53,79,39,6,0,7,57,0,0,0,43
20014,Drake,Decisive,Royal Navy,CA,0,Medium,26,970,54,54,46,6,0,8,51,0,0,0,48
20018,Anchorage,Priority,Eagle Union,CA,0,Medium,26,1100,47,42,40,10,0,7,60,0,0,0,51
20020,Ägir,Decisive,Iron Blood,CB,0,Heavy,26,1385,53,47,38,12,0,9,62,0,0,0,45
20027,Brest,Decisive,Iris Libre,CB,0,Medium,24,1259,56,47,0,11,0,9,70,0,0,0,45
20031,Hindenburg,Decisive,Iron Blood,CA,0,Medium,25,1037,59,43,48,10,0,8,64,0,0,0,50
20035,Napoli,Decisive,Sardegna Empire,CA,0,Heavy,28,1223,54,48,41,15,0,8,67,0,0,0,51
20042,Gouden Leeuw,Decisive,Kingdom of Tulipa,CA,0,Medium,26,1213,58,88,0,17,0,8,66,0,0,0,50
30013,Trento META,Elite,META,CA,42,Light,29,630,44,36,32,8,0,7,61,0,0,0,29
30023,Algérie META,Super Rare,META,CA,50,Medium,25,887,53,46,42,13,0,7,73,0,0,0,35
30034,Foch META,Elite,META,CA,45,Medium,26,693,45,47,48,7,0,7,66,0,0,0,34
30035,Wichita META,Super Rare,META,CA,70,Light,26,662,54,43,0,7,0,7,69,0,0,0,35
30042,Admiral Hipper META,Super Rare,META,CA,66,Medium,26,907,48,37,36,13,0,7,67,0,0,0,33
30043,Bolzano META,Elite,META,CA,46,Medium,29,844,44,44,32,16,0,7,65,0,0,0,32
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
