ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
225,Kaga,Super Rare,Sakura Empire,CV,42,Medium,28,6771,0,323,0,49,408,13,131,0,0,0,90
226,Souryuu,Elite,Sakura Empire,CV,36,Medium,34,5246,0,313,0,56,390,12,121,0,0,0,85
227,Hiryuu,Elite,Sakura Empire,CV,36,Medium,34,5468,0,311,0,56,391,12,121,0,0,0,85
228,Shoukaku,Super Rare,Sakura Empire,CV,49,Medium,34,6729,0,349,0,56,412,13,120,0,0,0,87
229,Zuikaku,Super Rare,Sakura Empire,CV,73,Medium,34,7193,0,323,0,57,414,13,120,0,0,0,87
230,Taihou,Super Rare,Sakura Empire,CV,36,Heavy,33,7310,0,319,0,55,400,13,120,0,0,0,82
231,Shinano,Ultra Rare,Sakura Empire,CV,32,Heavy,28,8616,0,317,0,49,437,15,126,0,0,0,78
252,Graf Zeppelin,Super Rare,Iron Blood,CV,45,Medium,33,7488,0,319,0,50,423,13,127,0,0,0,87
356,Centaur,Super Rare,Royal Navy,CVL,73,Medium,28,6627,0,268,0,70,421,13,160,126,0,0,95
357,Essex,Super Rare,Eagle Union,CV,90,Medium,33,6647,0,331,0,55,433,13,131,0,0,0,88
376,Chaser,Elite,Royal Navy,CVL,82,Medium,18,4707,0,257,0,62,299,11,186,144,0,0,86
377,Independence,Elite,Eagle Union,CVL,78,Medium,31,4796,0,268,0,83,310,11,182,109,0,0,89
378,Shangri-La,Super Rare,Eagle Union,CV,83,Medium,33,6647,0,331,0,55,430,13,131,0,0,0,91
380,Bunker Hill,Super Rare,Eagle Union,CV,35,Medium,33,6610,0,309,0,55,425,13,131,0,0,0,82
384,Akagi-chan,Elite,Sakura Empire,CV,42,Medium,31,6250,0,311,0,54,394,12,125,0,0,0,90
385,Zeppy,Elite,Iron Blood,CV,45,Medium,33,6983,174,307,0,56,376,12,110,0,0,0,85
403,Bataan,Elite,Eagle Union,CVL,65,Medium,31,5008,0,276,0,83,347,11,200,72,0,0,90
419,Akagi µ,Super Rare,Sakura Empire,CV,42,Medium,31,6541,0,323,0,54,408,13,131,0,0,0,90
426,Ryuuhou,Super Rare,Sakura Empire,CVL,70,Medium,26,4986,0,276,0,69,317,12,189,112,0,0,84
442,Intrepid,Super Rare,Eagle Union,CV,68,Medium,33,6634,0,331,0,55,430,13,131,0,0,0,85
447,Casablanca,Rare,Eagle Union,CVL,65,Medium,19,4707,0,258,0,62,286,10,194,117,0,0,73
458,Béarn,Elite,Iris Libre,CV,42,Medium,21,6261,174,307,255,36,376,12,110,0,0,0,85
459,Little Illustrious,Elite,Royal Navy,CV,44,Heavy,30,5946,0,266,0,53,380,12,110,0,0,0,85
462,Perseus,Super Rare,Royal Navy,CVL,82,Medium,25,5540,0,264,0,71,327,12,168,144,0,0,87
470,Chitose,Elite,Sakura Empire,CVL,57,Medium,29,4398,0,261,0,72,347,11,185,91,0,0,81
471,Chiyoda,Elite,Sakura Empire,CVL,57,Medium,29,4847,0,261,0,72,347,11,179,91,0,0,81
473,Princeton,Elite,Eagle Union,CVL,49,Medium,31,4791,0,255,0,85,340,11,181,99,0,0,89
474,Taihou µ,Super Rare,Sakura Empire,CV,36,Heavy,33,7195,0,309,0,55,400,13,120,0,0,0,76
480,Illustrious µ,Super Rare,Royal Navy,CV,44,Heavy,30,6513,0,293,0,53,407,13,117,0,0,0,91
482,Peter Strasser,Super Rare,Iron Blood,CV,45,Medium,33,7488,0,309,0,50,423,13,139,0,0,0,101
485,Weser,Elite,Iron Blood,CVL,30,Medium,32,4759,0,264,0,75,323,11,179,72,0,0,87
502,Aquila,Super Rare,Sardegna Empire,CV,40,Medium,30,6217,0,363,0,45,398,13,127,0,0,0,101
511,Ticonderoga,Super Rare,Eagle Union,CV,72,Medium,33,6622,0,331,0,55,433,13,131,0,0,0,87
516,Little Enterprise,Elite,Eagle Union,CV,93,Medium,32,5897,0,299,0,55,405,12,116,0,0,0,94
520,Katsuragi,Super Rare,Sakura Empire,CV,75,Medium,32,6079,0,309,0,54,419,13,120,0,0,0,94
526,Elbe,Elite,Iron Blood,CVL,30,Medium,21,4958,0,268,0,63,330,11,186,72,0,0,84
534,Chen Hai,Elite,Dragon Empery,CVL,45,Medium,10,3651,151,161,0,51,299,11,186,0,0,0,99
538,Volga,Super Rare,Northern Parliament,CV,50,Medium,30,6790,0,363,0,45,396,13,123,0,0,0,101
540,Impero,Super Rare,Sardegna Empire,CV,32,Medium,30,7026,0,331,0,45,429,13,121,0,0,0,91
553,Indomitable,Super Rare,Royal Navy,CV,42,Heavy,30,6369,0,309,0,53,429,13,120,0,0,0,94
555,Joffre,Super Rare,Vichya Dominion,CV,28,Medium,33,6311,0,307,0,50,413,13,127,0,0,0,96
570,Albion,Super Rare,Royal Navy,CVL,78,Medium,28,6627,0,270,0,70,425,13,163,128,0,0,99
572,Hornet II,Super Rare,Eagle Union,CV,76,Medium,33,6634,0,334,0,55,433,13,131,0,0,0,91
573,Langley II,Elite,Eagle Union,CVL,70,Medium,31,4791,0,272,0,83,342,11,192,99,0,0,89
574,Yorktown II,Ultra Rare,Eagle Union,CV,70,Medium,33,7484,0,364,0,55,452,15,135,0,0,0,94
578,Theseus,Super Rare,Royal Navy,CVL,71,Medium,25,4952,0,264,0,67,423,13,165,125,0,0,98
579,Hwah Jah,Elite,Dragon Empery,CVL,53,Medium,12,4849,0,145,0,52,330,11,174,0,0,0,87
581,Implacable,Ultra Rare,Royal Navy,CV,79,Heavy,32,6843,0,327,0,55,438,15,126,0,0,0,94
583,Argus,Elite,Royal Navy,CVL,81,Medium,20,5036,0,255,0,61,286,11,176,107,0,0,81
589,Little Formidable,Elite,Royal Navy,CV,75,Heavy,30,6136,0,279,0,51,400,12,114,0,0,0,90
591,Jade,Elite,Iron Blood,CVL,28,Medium,21,5056,0,268,0,63,330,11,186,72,0,0,84
594,Taihou-chan,Elite,Sakura Empire,CV,36,Heavy,33,7044,0,307,0,55,381,12,116,0,0,0,82
599,Painlevé,Super Rare,Iris Libre,CV,28,Medium,33,6311,0,307,0,50,413,13,127,0,0,0,96
618,San Jacinto,Elite,Eagle Union,CVL,51,Medium,31,5005,0,276,0,83,347,11,200,72,0,0,90
633,Formidable µ,Super Rare,Royal Navy,CV,75,Heavy,30,6321,0,287,0,51,419,13,117,0,0,0,90
639,Shinano-chan,Elite,Sakura Empire,CV,32,Heavy,28,7734,0,293,0,49,405,12,116,0,0,0,78
660,Amagi(CV),Ultra Rare,Sakura Empire,CV,23,Medium,31,7599,0,321,0,51,443,15,134,0,0,0,99
669,Fritz Rumey,Ultra Rare,Iron Blood,CV,50,Medium,34,8480,221,323,0,50,448,15,143,0,0,0,107
682,Franklin,Super Rare,Eagle Union,CV,80,Medium,33,6634,0,332,0,55,433,13,131,0,0,0,90
699,Bois Belleau,Super Rare,Iris Libre,CVL,60,Medium,31,5374,0,291,0,85,372,12,200,74,0,0,90
10004,Vert,Elite,Neptunia,CV,93,Medium,28,5522,0,288,0,47,377,12,111,0,0,0,89
10008,Green Heart,Super Rare,Neptunia,CV,95,Medium,28,5781,0,298,0,55,395,13,114,0,0,0,89
10034,Uruuru,Elite,Utawarerumono,CVL,69,Light,26,4472,0,255,0,55,237,11,155,72,0,0,80
10035,Saraana,Elite,Utawarerumono,CVL,96,Light,26,4472,0,255,0,55,237,11,155,72,0,0,80
10036,Fumiruiru,Elite,Utawarerumono,CV,43,Medium,32,5126,0,266,0,54,337,12,94,0,0,0,84
10043,Anniversary Kizuna AI,Super Rare,KizunaAI,CV,66,Medium,32,6626,0,323,0,39,409,13,119,0,0,0,88
10052,Tokino Sora,Super Rare,Hololive,CV,46,Medium,28,6614,0,337,0,48,418,13,122,0,0,0,102
10056,Murasaki Shion,Elite,Hololive,CVL,85,Medium,26,5178,0,255,0,67,311,11,173,72,0,0,82
10057,Ookami Mio,Elite,Hololive,CV,53,Medium,26,6372,0,288,0,47,374,12,116,0,0,0,102
10066,Nyotengu,Elite,Venus Vacation,CV,88,Medium,32,6646,0,309,0,54,374,12,116,0,0,0,86
10068,Luna,Super Rare,Venus Vacation,CVL,88,Medium,30,6196,0,309,0,74,364,12,174,16,0,0,93
10072,Chihaya Kisaragi,Super Rare,The Idolmaster,CV,72,Medium,31,6762,0,315,0,54,429,13,144,0,0,0,88
10086,Chise Asukagawa,Super Rare,SSSS,CV,55,Medium,28,7008,0,309,0,48,403,13,144,0,0,0,88
10092,Klaudia Valentz,Super Rare,Atelier Ryza,CVL,54,Medium,28,6047,0,264,0,72,403,12,192,83,0,0,93
10095,Serri Glaus,Elite,Atelier Ryza,CV,40,Medium,28,6581,0,298,0,48,394,12,138,0,0,0,100
10104,Yumi,Super Rare,Senran Kagura,CV,92,Medium,30,6762,0,331,0,50,418,13,116,0,0,0,93
10106,Murasaki,Elite,Senran Kagura,CVL,105,Medium,28,5012,0,255,0,72,390,11,185,83,0,0,93
10116,Yui Kotegawa,Elite,To LOVE-Ru,CV,88,Medium,31,6741,0,315,0,53,404,12,116,0,0,0,105
10122,DEAD MASTER,Super Rare,BLACK★ROCK SHOOTER (Nation),CV,17,Medium,31,6639,0,321,0,54,432,13,138,0,0,0,93
10131,Yumia Liessfeldt,Super Rare,Atelier Yumia,CVL,26,Medium,21,6382,0,272,0,46,427,12,182,105,0,0,83
20019,Hakuryuu,Decisive,Sakura Empire,CV,0,Heavy,34,8354,0,323,0,57,453,17,126,0,0,0,96
20021,August von Parseval,Priority,Iron Blood,CV,0,Medium,31,7238,0,327,0,47,430,14,120,0,0,0,108
20026,Chkalov,Priority,Northern Parliament,CV,0,Medium,32,6284,0,321,0,47,436,14,120,0,0,0,105
20036,Admiral Nakhimov,Decisive,Northern Parliament,CV,0,Medium,31,9173,0,297,0,44,458,17,128,0,0,0,107
30001,Hiryuu META,Super Rare,META,CV,36,Medium,34,5699,0,312,0,59,424,14,138,0,0,0,89
30002,Ark Royal META,Super Rare,META,CV,87,Medium,31,6356,0,320,0,52,419,14,115,0,0,0,103
30004,Souryuu META,Super Rare,META,CV,36,Medium,34,5279,0,309,0,49,419,14,134,0,0,0,102
30006,Hiyou META,Elite,META,CVL,43,Medium,26,6562,0,290,0,80,326,13,193,76,0,0,113
30008,Junyou META,Elite,META,CVL,80,Medium,26,6562,0,256,0,80,326,13,193,76,0,0,113
30026,Princeton META,Elite,META,CVL,49,Medium,32,4924,0,256,0,84,354,12,180,76,0,0,100
30033,Béarn META,Super Rare,META,CV,42,Medium,22,6084,181,320,0,26,413,14,115,0,0,0,81
30039,Houshou META,Elite,META,CVL,79,Medium,25,3745,113,262,0,68,299,12,176,118,0,0,82
30041,Taihou META,Super Rare,META,CV,36,Heavy,33,7978,0,323,0,55,407,14,122,0,0,0,89
30045,Hornet META,Super Rare,META,CV,15,Medium,33,6045,0,317,0,55,416,14,127,0,0,0,95
30048,Glorious META,Super Rare,META,CV,32,Medium,30,6753,0,309,0,55,397,14,129,0,0,0,94
3070,Long Island (Retrofit),Elite,Eagle Union,CVL,68,Medium,16,4901,0,292,0,66,341,10,187,100,,,86
3071,Bogue (Retrofit),Rare,Eagle Union,CVL,78,Medium,18,4163,0,287,0,67,339,9,184,148,,,86
3072,Langley (Retrofit),Rare,Eagle Union,CVL,32,Medium,15,4700,0,280,0,80,264,9,128,95,,,81
3074,Saratoga (Retrofit),Super Rare,Eagle Union,CV,66,Medium,33,7122,0,353,0,57,442,12,130,0,,,92
3075,Ranger (Retrofit),Rare,Eagle Union,CVL,71,Medium,29,5019,0,283,0,73,300,9,136,107,,,90
3140,Hermes (Retrofit),Rare,Royal Navy,CVL,41,Medium,25,4368,0,297,0,67,301,9,193,104,,,81
3142,Unicorn (Retrofit),Super Rare,Royal Navy,CVL,78,Medium,24,5547,0,338,0,66,352,11,186,109,,,89
3144,Ark Royal (Retrofit),Super Rare,Royal Navy,CV,87,Medium,31,6317,0,357,0,53,435,12,132,0,,,107
3222,Shouhou (Retrofit),Elite,Sakura Empire,CVL,24,Medium,28,4523,0,283,0,70,339,10,183,84,,,78
3226,Souryuu (Retrofit),Super Rare,Sakura Empire,CV,36,Medium,34,5456,0,363,0,66,425,12,141,0,,,85
3227,Hiryuu (Retrofit),Super Rare,Sakura Empire,CV,36,Medium,34,5678,0,361,0,66,426,12,141,0,,,85
3357,Essex (Retrofit),Ultra Rare,Eagle Union,CV,90,Medium,33,6857,0,366,0,55,513,13,151,0,,,98
3377,Independence (Retrofit),Super Rare,Eagle Union,CVL,78,Medium,31,5006,0,338,0,83,330,11,202,109,,,89
3534,Chen Hai (Retrofit),Super Rare,Dragon Empery,CVL,45,Medium,10,3861,151,211,0,51,359,11,206,0,,,99
3579,Hwah Jah (Retrofit),Super Rare,Dragon Empery,CVL,53,Medium,12,5059,0,195,0,52,390,11,194,0,,,87
